"Topic","Sentiment","TweetDate","TweetText"
"twitter","neutral","Thu Oct 20 03:55:43 +0000 2011","i want him to make a "
"twitter","neutral","Thu Oct 20 03:54:59 +0000 2011","Good Night "
"twitter","neutral","Thu Oct 20 03:54:49 +0000 2011","RT @Hirudineajigane: "
"twitter","neutral","Thu Oct 20 03:54:40 +0000 2011","@mpeagler http://t.co/1EYtmczJ @GetGlue "
"twitter","neutral","Thu Oct 20 03:54:09 +0000 2011","search #facebook for FACEBOOK/TWITTER INDIE ARTIST MUSIC NETWORK (WORLDWIDE)  add yourself for more #twitter followers! network here!"
"twitter","neutral","Thu Oct 20 03:54:02 +0000 2011","RT @nine_oh: SIMPLY DA BEST ON "
"twitter","neutral","Thu Oct 20 03:56:01 +0000 2011","So what #twitter needs is a save tweet text function. So I could st @xyz 5 to save the 5th most recent msg on twitter site to read later"
"twitter","neutral","Thu Oct 20 03:52:45 +0000 2011","RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/3kGgPh7z! Together we can stop #humantrafficking"
"twitter","neutral","Thu Oct 20 03:52:45 +0000 2011","I think I'm addicted to checking my #email, #twitter and #facebook"
"twitter","neutral","Thu Oct 20 03:51:58 +0000 2011","@RashadHurst Pls let us know if you need help w/ music marketing promo. We got "
"twitter","neutral","Thu Oct 20 03:50:50 +0000 2011","Shes a freaked out philosopher on "
"twitter","neutral","Thu Oct 20 03:50:34 +0000 2011","gotta get back on my "
"twitter","neutral","Thu Oct 20 03:50:12 +0000 2011","Best night inna while :) "
"twitter","neutral","Thu Oct 20 03:50:09 +0000 2011","RT @BucBoyy: - Ima Addicted To "
"twitter","neutral","Thu Oct 20 03:49:46 +0000 2011","these "
"twitter","neutral","Thu Oct 20 03:49:22 +0000 2011","Wow jus made a "
"twitter","neutral","Thu Oct 20 03:48:49 +0000 2011","Some people take themselves way too seriously...especially on "
"twitter","neutral","Thu Oct 20 03:48:20 +0000 2011","Welcome to "
"twitter","neutral","Thu Oct 20 03:48:17 +0000 2011","Hello! Welcome to "
"twitter","neutral","Thu Oct 20 03:48:10 +0000 2011","@karth_vader_ when did you change your nick again? I no longer see any of your tweets on my timeline. Anything wrong with "
"twitter","neutral","Thu Oct 20 03:48:06 +0000 2011","- Ima Addicted To "
"twitter","neutral","Thu Oct 20 03:47:52 +0000 2011","Everyone be sure to follow me on "
"twitter","neutral","Thu Oct 20 03:47:51 +0000 2011","RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive "
"twitter","neutral","Thu Oct 20 03:47:43 +0000 2011","Good morning "
"twitter","neutral","Thu Oct 20 03:47:39 +0000 2011","Ways in which you can use "
"twitter","neutral","Thu Oct 20 03:47:20 +0000 2011","BRB "
"twitter","neutral","Thu Oct 20 03:47:07 +0000 2011","Thank you @logoninjas for following us on "
"twitter","neutral","Thu Oct 20 03:47:00 +0000 2011","Good night "
"twitter","neutral","Thu Oct 20 03:46:57 +0000 2011","RT @frizzy_drizzy: @iTaylor_Simpson u post on "
"twitter","neutral","Thu Oct 20 03:46:57 +0000 2011","@king_fizzy & @_Bigrob step your "
"twitter","neutral","Thu Oct 20 03:46:29 +0000 2011","SO IT'S BEEN A LOOONG MINUTE  BUT #TWITTER, IM BACK  & WITH A CLOTHING LINE!  #SWAGG"
"twitter","neutral","Thu Oct 20 03:46:17 +0000 2011","@iTaylor_Simpson u post on "
"twitter","neutral","Thu Oct 20 03:45:18 +0000 2011","Out of my 7 months of actually gettin on "
"twitter","neutral","Thu Oct 20 03:45:10 +0000 2011","What Is A "
"twitter","neutral","Thu Oct 20 03:44:52 +0000 2011","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl "
"twitter","neutral","Thu Oct 20 03:44:50 +0000 2011","Dear #twitter, Now that we all know I'm awesome could you  write me a new all about me for my profile because really you do know me best."
"twitter","neutral","Thu Oct 20 03:44:46 +0000 2011","bout to pull up... he see me on "
"twitter","neutral","Thu Oct 20 03:44:46 +0000 2011","Shout out to my man @swaggination for reaching 1000 tweets "
"twitter","neutral","Thu Oct 20 03:44:44 +0000 2011","Goin to bed "
"twitter","neutral","Thu Oct 20 03:44:44 +0000 2011","Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for "
"twitter","neutral","Thu Oct 20 03:44:35 +0000 2011","@grahamgoingham it's a true delight to see you on "
"twitter","neutral","Thu Oct 20 03:44:30 +0000 2011","Goodnight "
"twitter","neutral","Thu Oct 20 03:44:18 +0000 2011","RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/acaP03y9! Together we can stop #humantrafficking"
"twitter","neutral","Thu Oct 20 03:44:12 +0000 2011","nitee "
"twitter","neutral","Thu Oct 20 03:43:50 +0000 2011","Time for bed good night "
"twitter","neutral","Thu Oct 20 03:43:48 +0000 2011","wanted to say nite  "
"twitter","neutral","Thu Oct 20 03:43:26 +0000 2011","Everybody a somebody on "
"twitter","neutral","Thu Oct 20 03:43:14 +0000 2011","RT @nataliajones: Use "
"twitter","neutral","Thu Oct 20 03:42:58 +0000 2011","who follows ppl then unfollows them?!..  "
"twitter","neutral","Thu Oct 20 03:42:39 +0000 2011","If @Mr_A_Johnson is up. "
"twitter","neutral","Thu Oct 20 03:42:37 +0000 2011","RT @Nawwaf91: Some people take ' following & unfollowing ' personally. "
"twitter","neutral","Thu Oct 20 03:42:37 +0000 2011","coming back soon!!!! "
"twitter","neutral","Thu Oct 20 03:42:27 +0000 2011","Damn girl I'll follow u to the end of the road  "
"twitter","neutral","Thu Oct 20 03:42:19 +0000 2011","twitter people when someone blocks u can they see ur twitts direct to them? "
"twitter","neutral","Thu Oct 20 03:40:55 +0000 2011","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl "
"twitter","neutral","Thu Oct 20 03:40:51 +0000 2011","Gud morning "
"twitter","neutral","Thu Oct 20 03:40:47 +0000 2011","I didnt know there wad a test..RT @DashBurst: Downloadable #Twitter Cheat Sheet - http://t.co/bHXpqYo5"
"twitter","neutral","Thu Oct 20 03:40:06 +0000 2011","RT @x_JustLucky_x: I don't know why I even bother checking FB anymore. I stare for two minutes and just log off lol "
"twitter","neutral","Thu Oct 20 03:39:59 +0000 2011","Boa noite "
"twitter","neutral","Thu Oct 20 03:39:29 +0000 2011","1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!"
"twitter","neutral","Thu Oct 20 03:39:16 +0000 2011","I had my #Twitter account for like 3 years now.....and I only made 4,783 tweets? o_O"
"twitter","neutral","Thu Oct 20 03:39:08 +0000 2011","RT @extremejohn Stuck on Facebook? I’m so sorry.  http://t.co/JcJBfZ8W "
"twitter","neutral","Thu Oct 20 03:39:01 +0000 2011","So sleepy and tired, going to bed! Nigh #Twitter !"
"twitter","neutral","Thu Oct 20 03:38:40 +0000 2011","I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/UGPTuUcZ"
"twitter","neutral","Thu Oct 20 03:38:36 +0000 2011","@iamRoyaltyFRESH Pls let us know if you need help w/ music marketing promo. We got "
"twitter","neutral","Thu Oct 20 03:38:34 +0000 2011","What is the difference between "
"twitter","neutral","Thu Oct 20 03:38:18 +0000 2011","@thiagozito #Twitter, #MsN, #Orkut #Facebook & o Principal #Musicaa Haah'"
"twitter","neutral","Thu Oct 20 03:38:07 +0000 2011","i just realized... if i have a ridiculously long name in #twitter, no one could reply to me. *hmm* the possibilities."
"twitter","neutral","Thu Oct 20 03:37:46 +0000 2011","I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/aik96UXm"
"twitter","neutral","Thu Oct 20 03:36:21 +0000 2011","wait... i don't really care what people are doing in their daily lives "
"twitter","neutral","Thu Oct 20 03:36:14 +0000 2011","Tweet tweet "
"twitter","neutral","Thu Oct 20 03:36:07 +0000 2011","@ChinkiiBeauty y u up.."
"twitter","neutral","Thu Oct 20 03:36:05 +0000 2011","why tha fuck ppl post everything on "
"twitter","neutral","Thu Oct 20 03:36:04 +0000 2011","@BADDchikkENT See What I Mean "
"twitter","neutral","Thu Oct 20 03:35:41 +0000 2011","CAN SOMEONE EXPLAIN TAGGED TO ME LIKE DONT GET MAD AT ME CAUSE "
"twitter","neutral","Thu Oct 20 03:35:40 +0000 2011","Somebody help me? Is apple not on Twitter? That seems very weird. "
"twitter","neutral","Thu Oct 20 03:35:34 +0000 2011","Ugh idk how to use this thing "
"twitter","neutral","Thu Oct 20 03:35:32 +0000 2011","Who will be our #Twitter #winner 4 #daytimewdonna giveaway for $100 this Fri. Tweet about our show, our guests, why you LOVE us use #dwd100"
"twitter","neutral","Thu Oct 20 03:35:26 +0000 2011","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl "
"twitter","neutral","Thu Oct 20 03:35:03 +0000 2011","Good night "
"twitter","neutral","Thu Oct 20 03:35:02 +0000 2011","Tips for Reaching Out to Twitter's 50 Million Daily Users http://t.co/IF3IVLWN "
"twitter","neutral","Thu Oct 20 03:34:57 +0000 2011","GN "
"twitter","neutral","Thu Oct 20 03:34:55 +0000 2011","#Twitter #Melbourne #Business TWITTER 4 BUSINESS November 16 http://t.co/wiZ4omU0 @KingstonCC @KeithKeller"
"twitter","neutral","Thu Oct 20 03:34:50 +0000 2011","Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/3xZgtWFx "
"twitter","neutral","Thu Oct 20 03:34:49 +0000 2011","Use "
"twitter","neutral","Thu Oct 20 03:34:39 +0000 2011","I just installed Twidroyd for "
"twitter","neutral","Thu Oct 20 03:34:15 +0000 2011","I just installed Twidroyd for "
"twitter","neutral","Thu Oct 20 03:33:27 +0000 2011","I can live without facebook. just "
"twitter","neutral","Thu Oct 20 03:33:16 +0000 2011","@SeanL44 It may be a little much. Haha "
"twitter","neutral","Thu Oct 20 03:33:03 +0000 2011","Can you say "
"twitter","neutral","Thu Oct 20 03:32:59 +0000 2011","@HectorAlteto welcome to the "
"twitter","neutral","Thu Oct 20 03:32:44 +0000 2011","@dellmanning Its always on this "
"twitter","neutral","Thu Oct 20 03:32:16 +0000 2011","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl "
"twitter","neutral","Thu Oct 20 03:32:08 +0000 2011","I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/dN3qwkkb"
"twitter","neutral","Thu Oct 20 03:32:02 +0000 2011","@Angelique_lique yooo my nigga i sooo blowed i forgot bout "
"twitter","neutral","Thu Oct 20 03:32:01 +0000 2011","time to change my twitter app, what's the best one for my iphone? Help please? #twitterapps : #twitter vs. #tweetcaster vs. #ubersoical ?"
"twitter","neutral","Thu Oct 20 03:31:35 +0000 2011","RT @Juani_2: You doing a lot of hating guy RT @Blue_Chipperz: This nigga need to go to "
"twitter","neutral","Thu Oct 20 03:31:28 +0000 2011","RT @MontrelCox: It's twitter. Get over it or go back to Facebook and unfollow me. This is my free forum to say exactly what thee fuck I  ..."
"twitter","neutral","Thu Oct 20 03:31:25 +0000 2011","Well I'm kinda really "
"twitter","neutral","Thu Oct 20 03:31:10 +0000 2011","@JenWeedin listen here, @ShaunaWalters8 is new to #twitter and needs practice.  support her here brat!  #goodsamaritanswag"
"twitter","neutral","Thu Oct 20 03:30:58 +0000 2011","RT @Grazitti: "
"twitter","neutral","Thu Oct 20 03:30:56 +0000 2011","Get your "
"twitter","neutral","Thu Oct 20 03:30:47 +0000 2011","37 Ways to Use "
"twitter","neutral","Thu Oct 20 03:30:46 +0000 2011","37 Ways to Use "
"twitter","neutral","Thu Oct 20 03:30:15 +0000 2011","@GForbz3 ma g wass good with you!! Didn't even kno you was on "
"twitter","neutral","Thu Oct 20 03:30:07 +0000 2011","Don’t seek followers unless you’re ready to treat them like the real people they are http://t.co/qa1JFSka "
"twitter","neutral","Thu Oct 20 03:30:06 +0000 2011","@Katieec7 lmao I love it please be on "
"twitter","neutral","Thu Oct 20 03:30:05 +0000 2011","gooodnight "
"twitter","neutral","Thu Oct 20 03:30:02 +0000 2011","so "
"twitter","neutral","Thu Oct 20 03:29:44 +0000 2011","RT @elishiawindfohr: #Twitter: Each second there are 2900 new tweets, for a total of 250 million per day and 7.5 billion per month. Rate ..."
"twitter","neutral","Thu Oct 20 03:29:39 +0000 2011","Hates facebook whores "
"twitter","neutral","Thu Oct 20 03:29:22 +0000 2011","I hate when my phne do what it want on "
"twitter","neutral","Thu Oct 20 03:29:15 +0000 2011","Waz Sup "
"twitter","neutral","Thu Oct 20 03:29:10 +0000 2011","AHHHH!!!!! FUCK IT!!! Goodnight!! "
"twitter","neutral","Thu Oct 20 03:28:49 +0000 2011","alrite back to this lab report. Later "
"twitter","neutral","Thu Oct 20 03:27:43 +0000 2011","@teggyboy00 oh wow lmao thank no wonder why no one answered me !! addicted "
"twitter","neutral","Thu Oct 20 03:27:21 +0000 2011","- It's So Funny Because She Got A "
"twitter","neutral","Thu Oct 20 03:27:19 +0000 2011","RT @AmySimendinger: @rachiecrewz dude you can't just makeup your own fucking hashtags...learn how to use "
"twitter","neutral","Thu Oct 20 03:27:12 +0000 2011","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl "
"twitter","neutral","Thu Oct 20 03:27:11 +0000 2011","Goodnight "
"twitter","neutral","Thu Oct 20 03:26:47 +0000 2011","Well that's my que, bye #Twitter , #oomf finna start quotin lines from #ATL lol"
"twitter","neutral","Thu Oct 20 03:26:30 +0000 2011","@ZackSiam you just might be the most influential man in the "
"twitter","neutral","Thu Oct 20 03:26:29 +0000 2011","RT @aDUBatSDUB: #facebook, #Twitter , #spongebob, #nirvana. Great way to spend the night. :D"
"twitter","neutral","Thu Oct 20 03:26:19 +0000 2011","Funny how social networks prod you to be always on ya keypad, #twitter-what's happening, #Fb-what's on your mind?"
"twitter","neutral","Thu Oct 20 03:26:09 +0000 2011","Going to bed now "
"twitter","neutral","Thu Oct 20 03:26:01 +0000 2011","Sounds like "
"twitter","neutral","Thu Oct 20 03:24:54 +0000 2011","Back in the "
"twitter","neutral","Thu Oct 20 03:24:53 +0000 2011","NIGGAS B TALK REACLESS OVA "
"twitter","neutral","Thu Oct 20 03:24:30 +0000 2011","ok man down... I will own "
"twitter","neutral","Thu Oct 20 03:23:57 +0000 2011","Sometimes I get so lost in "
"twitter","neutral","Thu Oct 20 03:23:22 +0000 2011","RT @JennyOrWuuut: I wishh "
"twitter","neutral","Thu Oct 20 03:22:58 +0000 2011","@briannaa___ Pls let us know if you need help w/ music marketing promo. We got "
"twitter","neutral","Thu Oct 20 03:22:58 +0000 2011","Night "
"twitter","neutral","Thu Oct 20 03:22:49 +0000 2011","“@KekeLauren @IGoHard_NoBONER Yooooo Mena Malia lOl I love your #Twitter name”"
"twitter","neutral","Thu Oct 20 03:22:34 +0000 2011","Its new "
"twitter","neutral","Thu Oct 20 03:22:26 +0000 2011","I wishh "
"twitter","neutral","Thu Oct 20 03:22:13 +0000 2011","If u say u 100% REAL all the time...KILL YOURSELF ASAP!..Everybody have their fake moments so don't Front for "
"twitter","neutral","Thu Oct 20 03:21:12 +0000 2011","#twitter Scientists Use Twitter To Track Flu Epidemics, How to Stay Healthy This Flu Season (RT This) http://t.co/ZhgyinIi"
"twitter","neutral","Thu Oct 20 03:20:44 +0000 2011","@Teah2015 I had to inform my "
"twitter","neutral","Thu Oct 20 03:20:37 +0000 2011","RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/A1zgaK5l! Together we can stop #humantrafficking"
"twitter","neutral","Thu Oct 20 03:20:19 +0000 2011","@IGoHard_NoBONER Yooooo Mena Malia lOl I love your #Twitter name"
"twitter","neutral","Thu Oct 20 03:19:56 +0000 2011","Goodnight "
"twitter","neutral","Thu Oct 20 03:19:24 +0000 2011","groupies follow me like "
"twitter","neutral","Thu Oct 20 03:19:10 +0000 2011","I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/nvNns7VR"
"twitter","neutral","Thu Oct 20 03:18:48 +0000 2011","RT @loveable_letty8: Night "
"twitter","neutral","Thu Oct 20 03:18:41 +0000 2011","RT @Capo_Young: ONE SERIOUS STATEMENT THO !  "
"twitter","neutral","Thu Oct 20 03:18:35 +0000 2011","Some users are reporting problems with missing mentions. More info from "
"twitter","neutral","Thu Oct 20 03:18:25 +0000 2011","- My Cute Friend @MelodyBtcc Finally Got A "
"twitter","neutral","Thu Oct 20 03:18:23 +0000 2011","From my blog: "
"twitter","neutral","Thu Oct 20 03:18:14 +0000 2011","Bout to tweet about tweeting "
"twitter","neutral","Thu Oct 20 03:18:06 +0000 2011","Goodnight, #Twitter."
"twitter","neutral","Thu Oct 20 03:17:45 +0000 2011","AbOut TO BAMMER On "
"twitter","neutral","Thu Oct 20 03:17:45 +0000 2011","it runs the world "
"twitter","neutral","Thu Oct 20 03:17:41 +0000 2011","Ain't really been on all day! Suppppp "
"twitter","neutral","Thu Oct 20 03:17:00 +0000 2011","Meu twitter tá ficando velho já, My #twitter age is 285 days 8 hours 52 minutes 40 seconds"
"twitter","neutral","Thu Oct 20 03:16:38 +0000 2011","My "
"twitter","neutral","Thu Oct 20 03:16:34 +0000 2011","ONE SERIOUS STATEMENT THO !  "
"twitter","neutral","Thu Oct 20 03:15:07 +0000 2011","Thanks for the "
"twitter","neutral","Thu Oct 20 03:15:06 +0000 2011","#Retail friends, follow @MicrosoftHelps on #Twitter.  A GREAT resource and the official account for @Microsoft #CustomerService & Support!"
"twitter","neutral","Thu Oct 20 03:14:10 +0000 2011","Mo'fucka i dont give a fuck it its "
"twitter","neutral","Thu Oct 20 03:14:05 +0000 2011","I wonder if I was to get at a celebrity's neck on "
"twitter","neutral","Thu Oct 20 03:12:25 +0000 2011","I Feel Like "
"twitter","neutral","Thu Oct 20 03:12:05 +0000 2011","the marijuana loud so the hoes follow like "
"twitter","neutral","Thu Oct 20 03:11:54 +0000 2011","This "
"twitter","neutral","Thu Oct 20 03:10:58 +0000 2011","@asshsmith never "
"twitter","neutral","Thu Oct 20 03:10:01 +0000 2011","Twhistler makes Twitter sing!  "
"twitter","neutral","Thu Oct 20 03:09:13 +0000 2011","“@Blue_Chipperz: This nigga need to go to "
"twitter","neutral","Thu Oct 20 03:07:30 +0000 2011","RT @J_Roc616: She lovin "
"twitter","neutral","Thu Oct 20 03:06:50 +0000 2011","I love my "
"twitter","neutral","Thu Oct 20 03:06:44 +0000 2011","Something something qanda. Something something the world is serious "
"twitter","neutral","Thu Oct 20 03:05:31 +0000 2011","This nigga need to go to "
"twitter","neutral","Thu Oct 20 03:03:29 +0000 2011","Increase your "
"twitter","neutral","Thu Oct 20 03:02:47 +0000 2011","☼ "
"twitter","neutral","Thu Oct 20 03:02:43 +0000 2011","@madtruckman 'Modern Day Autograph, I like the way you put that. #twitter"
"twitter","neutral","Thu Oct 20 03:00:09 +0000 2011","62 Ways to Use "
"twitter","neutral","Thu Oct 20 02:56:50 +0000 2011","Log off #Facebook On #Twitter , But I Think i'm bout to going to sleep..."
"twitter","neutral","Thu Oct 20 02:54:05 +0000 2011","#twitter's dumb, I don't like it.  Hush up, Justin."
"twitter","irrelevant","Thu Oct 20 04:53:44 +0000 2011","Noches "
"twitter","irrelevant","Thu Oct 20 04:53:36 +0000 2011","@EddDarkfawn Eso digo yo! pa estar uno emboltijado viendo pelis de terror y no bajando los canastos en "
"twitter","irrelevant","Thu Oct 20 04:52:41 +0000 2011","@isa13mp27 jajajaja isaaa  ..!!lo mas en "
"twitter","irrelevant","Thu Oct 20 04:52:22 +0000 2011","oh. kita anak baru ni ya... ceritanya di "
"twitter","irrelevant","Thu Oct 20 04:51:33 +0000 2011","Ya ni en "
"twitter","irrelevant","Thu Oct 20 04:51:08 +0000 2011","No se por que "
"twitter","irrelevant","Thu Oct 20 04:50:57 +0000 2011","PartyLiveFree #TWITTER FOLLOWERS, #FACEBOOK LIKES, YOUTUBE VIEWS, EMAIL BLASTS, ETC. http://t.co/fJ8BigTe"
"twitter","irrelevant","Thu Oct 20 04:49:48 +0000 2011","uuchas... "
"twitter","irrelevant","Thu Oct 20 04:49:38 +0000 2011","awwwns Qeriido "
"twitter","irrelevant","Thu Oct 20 04:49:28 +0000 2011","#Twitter, #Facebook, #Google+ ,#YouTube, #Msn ,#Gmail #OFF A dormir se ha dicho =)"
"twitter","irrelevant","Thu Oct 20 04:49:10 +0000 2011","#Twitter, #Facebook, #Google+ ,YouTube, #Msn ,#Gmail #OFF A dormir se ha dicho =)"
"twitter","irrelevant","Thu Oct 20 04:49:07 +0000 2011","Chavez to return to Venezuela after medical tests - Boston Globe  "
"twitter","irrelevant","Thu Oct 20 04:48:54 +0000 2011","Me estoy jeteando, pero no puedo dejarte, #Twitter"
"twitter","irrelevant","Thu Oct 20 04:48:41 +0000 2011",":P RT @eduardo_666_: @AleCP93 Hey broo graxiias por recordarme qe existe "
"twitter","irrelevant","Thu Oct 20 04:48:39 +0000 2011","Tõ De PaqueeRa em uma Linda Mulher Aquii no "
"twitter","irrelevant","Thu Oct 20 04:48:33 +0000 2011","Estoy dando clases de "
"twitter","irrelevant","Thu Oct 20 04:47:43 +0000 2011","El "
"twitter","irrelevant","Thu Oct 20 04:46:59 +0000 2011","Epa!... Pa' los que estamos estrenando "
"twitter","irrelevant","Thu Oct 20 04:45:59 +0000 2011","Me he vuelto un ser nocturno gracias a las redes sociales, #Twitter como una de mis favoritas #MoreDigitalLessHuman"
"twitter","irrelevant","Thu Oct 20 04:45:59 +0000 2011","@AleCP93 Hey broo graxiias por recordarme qe existe "
"twitter","irrelevant","Thu Oct 20 04:45:10 +0000 2011","Que le pasa al "
"twitter","irrelevant","Thu Oct 20 04:44:40 +0000 2011","@Juanbatero1 puchis, apareciste en #twitter voss.... q onda...q congelada la q me estoy dando vos..."
"twitter","irrelevant","Thu Oct 20 04:44:38 +0000 2011","@pani_mondragon =O como dices eso =( pss no tengo servicios en la bb solamente "
"twitter","irrelevant","Thu Oct 20 04:44:16 +0000 2011","aa laa gran laa compuu se trava sii tengo "
"twitter","irrelevant","Thu Oct 20 04:43:22 +0000 2011","paradão , no , #twitter"
"twitter","irrelevant","Thu Oct 20 04:43:09 +0000 2011","@ElieDzR  aqui en casa escuchamdo musica en el "
"twitter","irrelevant","Thu Oct 20 04:41:56 +0000 2011","Hasta mañana mi gente linda de "
"twitter","irrelevant","Thu Oct 20 04:41:39 +0000 2011","3 razones por las que "
"twitter","irrelevant","Thu Oct 20 04:41:33 +0000 2011","Y pues ya me voy a dormir... Comper se quedan es su "
"twitter","irrelevant","Thu Oct 20 04:41:32 +0000 2011","Lo primero que pongo cuando abro el navegar es "
"twitter","irrelevant","Thu Oct 20 04:41:30 +0000 2011","A ver si me meto en la "
"twitter","irrelevant","Thu Oct 20 04:41:17 +0000 2011","si es ese dia, voi a kumplir 2 años kon el #twitter :D"
"twitter","irrelevant","Thu Oct 20 04:41:02 +0000 2011","Hoy "
"twitter","irrelevant","Thu Oct 20 04:40:56 +0000 2011","kreo ke mi aniversario en el "
"twitter","irrelevant","Thu Oct 20 04:40:47 +0000 2011",":o hoy no e utilizado el "
"twitter","irrelevant","Thu Oct 20 04:40:39 +0000 2011","Hasta el "
"twitter","irrelevant","Thu Oct 20 04:39:35 +0000 2011","Buenas noches a todos ya casi fin d semana y maÑana clase a las 7 ya el ultimo jalon "
"twitter","irrelevant","Thu Oct 20 04:39:07 +0000 2011","- La vida es Corta por lo Tanto: Besa Poco a Poco, Rie Locamente, Ama de Verdad y Perdona Rapidamente! - ..  GoodNight #fb & #twitter :) ..."
"twitter","irrelevant","Thu Oct 20 04:39:06 +0000 2011","Ganun? Di ba kasama ang wit? lol RT @RobyQQ Your "
"twitter","irrelevant","Thu Oct 20 04:38:47 +0000 2011","@_kellykatiucia q nada vc q é linda mesmo! :)  só no me lenbro o dia q eu segui vc, Mais ta bom, mais uma pessoal especial no meu #Twitter:)"
"twitter","irrelevant","Thu Oct 20 04:38:34 +0000 2011","quitandole las telarañas al "
"twitter","irrelevant","Thu Oct 20 04:37:34 +0000 2011","Ammazza... Anche su "
"twitter","irrelevant","Thu Oct 20 04:37:33 +0000 2011","Como esta la gent ermosa del "
"twitter","irrelevant","Thu Oct 20 04:37:30 +0000 2011","Etre influent sur "
"twitter","irrelevant","Thu Oct 20 04:37:00 +0000 2011","Настоящий твиттерянин как только попадает в толпу стремиться тут же как можно быстрее попасть в "
"twitter","irrelevant","Thu Oct 20 04:36:53 +0000 2011","RT @shezyyee: Sunaa karo merii jaan in se un se afsaane / sab ajnabi hain yahaan kaun kis ko pehchane "
"twitter","irrelevant","Thu Oct 20 04:36:06 +0000 2011","o/ RT@Cjas0007 Quien anda activo por el #Twitter ahorita???"
"twitter","irrelevant","Thu Oct 20 04:35:59 +0000 2011","#TOMANOCU EU SIGO GENTE QE SO POSTA COISA EN CANADEIS, UOL, #twitter doido --`"
"twitter","irrelevant","Thu Oct 20 04:35:37 +0000 2011","Comooo es q me dices q he llegado alos limites de uso #twitter no q lo nuestro duraria siempre,..... X)"
"twitter","irrelevant","Thu Oct 20 04:35:18 +0000 2011","buenas noches  "
"twitter","irrelevant","Thu Oct 20 04:34:56 +0000 2011","jajajaja mi mama se metio en mi "
"twitter","irrelevant","Thu Oct 20 04:34:33 +0000 2011","RT @Buzzcontinue: 34 des 50 plus grandes villes de France n'ont pas de compte "
"twitter","irrelevant","Thu Oct 20 04:34:09 +0000 2011","Porque mi app de "
"twitter","irrelevant","Thu Oct 20 04:34:02 +0000 2011","definitivamente irei MATAR esse "
"twitter","irrelevant","Thu Oct 20 04:33:58 +0000 2011","@AleeRetana cambiale el fondo a este tu coso vos!! XD esta aburriiiidooo.. x) aaa por cierto... WOW! ya no te abruma el "
"twitter","irrelevant","Thu Oct 20 04:33:38 +0000 2011","Quien anda activo por el "
"twitter","irrelevant","Thu Oct 20 04:33:36 +0000 2011","Demasiado "
"twitter","irrelevant","Thu Oct 20 04:32:43 +0000 2011","el "
"twitter","irrelevant","Thu Oct 20 04:32:40 +0000 2011","@bruna_rafaelah xau amanha eu to d volto com meu "
"twitter","irrelevant","Thu Oct 20 04:32:37 +0000 2011","La mamachy ya tiene "
"twitter","irrelevant","Thu Oct 20 04:32:07 +0000 2011","Buenas Noches a Todos!!! Llego mi momento. Momento "
"twitter","irrelevant","Thu Oct 20 04:32:00 +0000 2011","@chihuahuentauro jajajaja #Facebook es otra cosa, insultas a #Twitter jajajajajaja"
"twitter","irrelevant","Thu Oct 20 04:31:57 +0000 2011","My "
"twitter","irrelevant","Thu Oct 20 04:31:46 +0000 2011","Shit! Que la gente no sabe que existe "
"twitter","irrelevant","Thu Oct 20 04:31:00 +0000 2011","@crucius89 miiiiiiiiiiiiiiira la rotita tenia "
"twitter","irrelevant","Thu Oct 20 04:31:00 +0000 2011","@Omardelos @RonaldElApostol Hace un tiempo q el varon tira su rema 11x17 aqui en "
"twitter","irrelevant","Thu Oct 20 04:29:57 +0000 2011","RT @VLAD5564: "
"twitter","irrelevant","Thu Oct 20 04:29:53 +0000 2011","Sunaa karo merii jaan in se un se afsaane / sab ajnabi hain yahaan kaun kis ko pehchane "
"twitter","irrelevant","Thu Oct 20 04:29:44 +0000 2011","Me identifico mas con "
"twitter","irrelevant","Thu Oct 20 04:29:44 +0000 2011","Nee, heb je vast de tweets gemist tussen @ecoumans & mij?! Jou zal ik zeker nomineren. RT @dretoorn: Zo, ben weer bij #twitter"
"twitter","irrelevant","Thu Oct 20 04:29:34 +0000 2011","@majufedz @EliasMM me retiro otro dia compartimos nuestras "
"twitter","irrelevant","Thu Oct 20 04:29:09 +0000 2011","Ella dice que yo soy su Niño del "
